127.5057,0.04249954
123.6503,0.04500198
119.9532,0.04750061
116.405,0.04999924
112.9967,0.05250168
84.93539,0.05500031
60.36572,0.05749893
35.17832,0.06000137
14.40654,0.0625
145.9573,0
142.2264,0.002502441
138.6485,0.005001068
135.2143,0.00750351
131.9151,0.01000214
128.7428,0.01250076
125.6902,0.0150032
122.7505,0.01750183
119.9174,0.02000046
117.1851,0.0225029
114.5483,0.02500153
112.0019,0.02750015
109.5413,0.03000259
107.1621,0.03250122
104.8603,0.03500366
102.6322,0.03750229
100.4742,0.04000092
98.38299,0.04250336
96.35551,0.04500198
94.38887,0.04750061
92.48032,0.05000305
90.62729,0.05250168
88.82739,0.05500031
87.07835,0.05750275
85.37801,0.06000137
83.72437,0.0625
82.11551,0.06500244
80.54964,0.06750107
79.02503,0.07000351
77.54009,0.07250214
76.09328,0.07500076
74.68314,0.0775032
73.30832,0.08000183
71.96748,0.08250046
53.76972,0.0850029
44.94661,0.08750153
34.62941,0.09000015
25.10028,0.09250259
16.58993,0.09500122
9.367064,0.09750366
3.740392,0.1000023
145.9573,0
142.2264,0.002500057
138.6485,0.005000114
135.2143,0.007500052
131.9151,0.01000011
128.7428,0.01250005
125.6902,0.0150001
122.7505,0.01750004
119.9174,0.0200001
117.1851,0.02250004
114.5483,0.0250001
112.0019,0.02750003
109.5413,0.03000009
107.1621,0.03250003
104.8603,0.03500009
102.6322,0.03750002
100.4742,0.04000008
98.38299,0.04250002
96.35551,0.04500008
94.38887,0.04750001
92.48032,0.05000007
90.62729,0.05250001
88.82739,0.05500007
87.07835,0.0575
85.37801,0.06000006
83.72437,0.0625
82.11551,0.06500006
80.54964,0.06750011
79.02503,0.07000005
77.54009,0.07250011
76.09328,0.07500005
74.68314,0.0775001
73.30832,0.08000004
71.96748,0.0825001
53.76972,0.08500004
44.94661,0.0875001
34.62941,0.09000003
25.10028,0.09250009
16.58993,0.09500003
9.367064,0.09750009
3.740392,0.1
145.9573,0
144.4595,0.00249958
142.9868,0.005000114
141.5384,0.007499695
140.1138,0.009999275
138.7123,0.01249981
137.3333,0.01499939
135.9764,0.01749992
134.641,0.0199995
133.3265,0.02250004
132.0325,0.02499962
130.7585,0.02750015
129.504,0.02999973
128.2686,0.03249931
127.0517,0.03499985
125.8531,0.03749943
124.6723,0.03999996
123.5088,0.04249954
122.3624,0.04500008
121.2325,0.04749966
120.1189,0.04999924
119.0212,0.05249977
117.9391,0.05499935
116.8722,0.05749989
115.8202,0.05999947
114.7828,0.0625
113.7596,0.06499958
112.7504,0.06750011
111.755,0.06999969
110.7729,0.07249928
109.8039,0.07499981
67.73645,0.07749939
63.91178,0.07999992
60.2707,0.0824995
56.86549,0.08500004
53.679,0.08749962
50.12161,0.09000015
45.17786,0.09249973
40.36943,0.09499931
35.7145,0.09749985
31.23268,0.09999943
26.94491,0.1025
22.87357,0.1049995
19.0423,0.1075001
15.47577,0.1099997
12.19951,0.1124992
9.239768,0.1149998
6.623272,0.1174994
4.377255,0.1199999
2.529776,0.1224995
1.112018,0.125
145.9573,0
142.2264,0.002500534
138.6485,0.005001068
135.2143,0.007501602
131.9151,0.01000023
128.7428,0.01250076
125.6902,0.0150013
122.7505,0.01749992
119.9174,0.02000046
117.1851,0.02250099
114.5483,0.02500153
112.0019,0.02750015
109.5413,0.03000069
107.1621,0.03250122
104.8603,0.03499985
102.6322,0.03750038
100.4742,0.04000092
98.38299,0.04250145
96.35551,0.04500008
94.38887,0.04750061
92.48032,0.05000114
90.62729,0.05249977
88.82739,0.05500031
87.07835,0.05750084
85.37801,0.06000137
83.72437,0.0625
82.11551,0.06500053
80.54964,0.06750107
79.02503,0.0700016
77.54009,0.07250023
76.09328,0.07500076
74.68314,0.0775013
73.30832,0.07999992
71.96748,0.08250046
53.76972,0.08500099
44.94661,0.08750153
34.62941,0.09000015
25.10028,0.09250069
16.58993,0.09500122
9.367064,0.09749985
3.740392,0.1000004
145.9573,0
144.5577,0.002498627
143.1799,0.004999161
141.8235,0.007499695
140.4879,0.009998322
139.1726,0.01249886
137.8771,0.01499939
136.6011,0.01749992
135.3439,0.01999855
134.1054,0.02249908
132.8849,0.02499962
131.6821,0.02749825
130.4967,0.02999878
129.3282,0.03249931
128.1762,0.03499985
127.0405,0.03749847
125.9206,0.03999901
124.8163,0.04249954
123.7272,0.04500008
122.653,0.0474987
121.5933,0.04999924
120.548,0.05249977
119.5166,0.0549984
118.4989,0.05749893
117.4946,0.05999947
116.5036,0.0625
115.5254,0.06499863
114.5598,0.06749916
113.6067,0.06999969
112.6656,0.07249832
111.7366,0.07499886
68.44985,0.07749939
64.8001,0.07999992
61.31621,0.08249855
58.04532,0.08499908
54.9729,0.08749962
52.08545,0.08999825
47.80257,0.09249878
43.20909,0.09499931
38.74208,0.09749985
34.41707,0.09999847
30.25071,0.102499
26.26075,0.1049995
22.46596,0.1075001
18.88601,0.1099987
15.54143,0.1124992
12.45334,0.1149998
9.643337,0.1174984
7.13345,0.1199989
4.94579,0.1224995
3.103158,0.125
1.629565,0.1274986
145.9573,0
142.2264,0.002498627
138.6485,0.004997253
135.2143,0.007499695
131.9151,0.009998322
128.7428,0.01249695
125.6902,0.01499939
122.7505,0.01749802
119.9174,0.02000046
117.1851,0.02249908
114.5483,0.02499771
112.0019,0.02750015
109.5413,0.02999878
107.1621,0.03249741
104.8603,0.03499985
102.6322,0.03749847
100.4742,0.0399971
98.38299,0.04249954
96.35551,0.04499817
94.38887,0.0474968
92.48032,0.04999924
90.62729,0.05249786
88.82739,0.05500031
87.07835,0.05749893
85.37801,0.05999756
83.72437,0.0625
82.11551,0.06499863
80.54964,0.06749725
79.02503,0.06999969
77.54009,0.07249832
76.09328,0.07499695
74.68314,0.07749939
73.30832,0.07999802
71.96748,0.08250046
53.76972,0.08499908
44.94661,0.08749771
34.62941,0.09000015
25.10028,0.09249878
16.58993,0.09499741
9.367064,0.09749985
3.740392,0.09999847
145.9573,0
144.7136,0.002498627
143.4872,0.005001068
142.2777,0.007499695
141.0848,0.01000214
139.908,0.01250076
138.7471,0.01499939
137.6016,0.01750183
136.4714,0.02000046
135.3561,0.02249908
134.2554,0.02500153
133.1691,0.02750015
132.0967,0.02999878
131.0381,0.03250122
129.993,0.03499985
128.9611,0.03749847
127.9422,0.04000092
126.936,0.04249954
125.9423,0.04500198
124.9609,0.04750061
123.9914,0.04999924
123.0338,0.05250168
122.0877,0.05500031
121.153,0.05749893
120.2294,0.06000137
119.3168,0.0625
118.415,0.06499863
117.5238,0.06750107
116.6429,0.06999969
115.7722,0.07250214
114.9115,0.07500076
69.62183,0.07749939
66.26675,0.08000183
63.04998,0.08250046
60.01086,0.08499908
57.13845,0.08750153
54.42248,0.09000015
51.85342,0.09249878
47.89417,0.09500122
43.76587,0.09749985
39.73855,0.09999847
35.82331,0.1025009
32.03196,0.1049995
28.37706,0.107502
24.87175,0.1100006
21.52985,0.1124992
18.36574,0.1150017
15.39418,0.1175003
12.63043,0.1199989
10.08991,0.1225014
7.788181,0.125
5.740957,0.1274986
3.964017,0.1300011
2.47357,0.1324997
1.287081,0.1350021
145.9573,0
144.2277,0.002502441
142.5314,0.005001068
140.8673,0.00750351
139.2346,0.01000214
137.6324,0.01250076
136.0598,0.0150032
134.516,0.01750183
133.0002,0.02000046
131.5115,0.0225029
130.0493,0.02500153
128.6129,0.02750015
127.2015,0.03000259
125.8145,0.03250122
124.4513,0.03500366
123.1113,0.03750229
121.7938,0.04000092
120.4982,0.04250336
119.2241,0.04500198
117.9709,0.04750061
116.738,0.05000305
115.525,0.05250168
114.3314,0.05500031
113.1567,0.05750275
112.0004,0.06000137
110.8622,0.0625
109.7416,0.06500244
108.6381,0.06750107
107.5515,0.07000351
106.4812,0.07250214
105.427,0.07500076
104.3885,0.0775032
103.3652,0.08000183
102.3569,0.08250046
101.3633,0.0850029
100.384,0.08750153
99.41871,0.09000015
98.46712,0.09250259
97.52895,0.09500122
96.60391,0.09750366
95.69173,0.1000023
94.79214,0.1025009
93.90486,0.1050034
93.02966,0.107502
92.16629,0.1100006
91.31449,0.1125031
90.47405,0.1150017
89.64473,0.1175003
88.82632,0.1200027
88.01858,0.1225014
87.22132,0.125
86.43433,0.1275024
85.65743,0.1300011
84.8904,0.1325035
84.13307,0.1350021
83.38525,0.1375008
82.64676,0.1400032
81.91743,0.1425018
81.19707,0.1450005
80.48555,0.1475029
79.78268,0.1500015
79.08832,0.1525002
78.4023,0.1550026
77.72449,0.1575012
77.05471,0.1600037
76.39285,0.1625023
75.73877,0.1650009
75.09232,0.1675034
74.45337,0.170002
73.82179,0.1725006
73.19746,0.1750031
72.58025,0.1775017
71.97004,0.1800003
71.36672,0.1825027
70.77016,0.1850014
70.18026,0.1875
69.59691,0.1900024
69.01998,0.1925011
68.44939,0.1950035
67.88503,0.1975021
67.32679,0.2000008
66.77459,0.2025032
66.22832,0.2050018
65.68788,0.2075005
65.15321,0.2100029
64.62418,0.2125015
64.10071,0.2150002
63.58273,0.2175026
63.07014,0.2200012
62.56287,0.2225037
62.06083,0.2250023
61.56395,0.2275009
61.07214,0.2300034
60.58532,0.232502
60.10344,0.2350006
59.6264,0.2375031
59.15415,0.2400017
58.6866,0.2425003
58.2237,0.2450027
57.76537,0.2475014
57.31153,0.25
56.86215,0.2525024
56.41714,0.2550011
55.97645,0.2575035
55.54002,0.2600021
55.10778,0.2625008
54.67968,0.2650032
54.25565,0.2675018
53.83564,0.2700005
53.4196,0.2725029
53.00747,0.2750015
52.5992,0.2775002
52.19474,0.2800026
51.79402,0.2825012
51.39701,0.2850037
51.00366,0.2875023
50.61391,0.2900009
50.22773,0.2925034
49.84505,0.295002
49.46582,0.2975006
49.09002,0.3000031
48.71759,0.3025017
48.34849,0.3050003
47.98268,0.3075027
47.62012,0.3100014
47.26076,0.3125
46.90456,0.3150024
46.55148,0.3175011
46.20149,0.3200035
45.85454,0.3225021
45.5106,0.3250008
45.16963,0.3275032
69.63929,0.3300018
31.44029,0.3325005
27.79977,0.3350029
24.31174,0.3375015
20.99024,0.3400002
17.84976,0.3425026
14.90536,0.3450012
12.17237,0.3474998
9.666357,0.3500023
7.403058,0.3525009
5.398291,0.3550034
3.668039,0.357502
2.228734,0.3600006
1.098451,0.3625031
81.08189,20.2375
77.01971,20.24
73.18907,20.2425
69.57519,20.245
66.16434,20.2475
62.94374,20.25
59.90152,20.2525
57.02661,20.255
54.30871,20.2575
51.7382,20.26
47.68882,20.2625
43.55282,20.265
39.51899,20.2675
35.59855,20.27
31.80344,20.2725
28.14638,20.275
24.6407,20.2775
21.30034,20.28
18.13988,20.2825
15.17426,20.285
12.41887,20.2875
9.889308,20.29
7.6013,20.2925
5.570713,20.295
3.813511,20.2975
2.346117,20.3
1.186396,20.3025
0.1807746,0
0.1807452,0.002502441
0.1807157,0.005004883
0.1806862,0.007499695
0.1806568,0.01000214
0.1806274,0.01250458
0.1805979,0.01499939
0.1805685,0.01750183
0.1805391,0.02000427
0.1805097,0.02249908
0.1804803,0.02500153
0.1804509,0.02750397
0.1804215,0.02999878
0.1803922,0.03250122
0.1803628,0.03500366
0.1803335,0.03749847
0.1803041,0.04000092
0.1802748,0.04250336
0.1802455,0.04499817
0.1802162,0.04750061
0.1801869,0.05000305
0.1801576,0.05249786
0.1801283,0.05500031
0.180099,0.05750275
0.1800697,0.06000519
0.1800405,0.0625
0.1800112,0.06500244
0.179982,0.06750488
0.1799527,0.06999969
0.1799235,0.07250214
0.1798943,0.07500458
0.1798651,0.07749939
0.1798359,0.08000183
0.1798067,0.08250427
0.1797775,0.08499908
0.1797484,0.08750153
0.1797192,0.09000397
0.17969,0.09249878
0.1796609,0.09500122
0.1796318,0.09750366
0.1796026,0.09999847
0.1795735,0.1025009
0.1795444,0.1050034
0.1795153,0.1074982
0.1794862,0.1100006
0.1794571,0.1125031
0.1794281,0.1149979
0.179399,0.1175003
0.1793699,0.1200027
0.1793409,0.1225052
0.1793119,0.125
0.1792828,0.1275024
0.1792538,0.1300049
0.1792248,0.1324997
0.1791958,0.1350021
0.1791668,0.1375046
0.1791378,0.1399994
0.1791088,0.1425018
0.1790799,0.1450043
0.1790509,0.1474991
0.179022,0.1500015
0.178993,0.152504
0.1789641,0.1549988
0.1789351,0.1575012
0.1789062,0.1600037
0.1788773,0.1624985
0.1788484,0.1650009
0.1788195,0.1675034
0.1787906,0.1699982
0.1787618,0.1725006
0.1787329,0.1750031
0.1787041,0.1774979
0.1786752,0.1800003
0.1786464,0.1825027
0.1786175,0.1850052
0.1785887,0.1875
0.1785599,0.1900024
0.1785311,0.1925049
0.1785023,0.1949997
0.1784735,0.1975021
0.1784447,0.2000046
0.178416,0.2024994
0.1783872,0.2050018
0.1783585,0.2075043
0.1783297,0.2099991
0.178301,0.2125015
0.1782723,0.215004
0.1782435,0.2174988
0.1782148,0.2200012
0.1781861,0.2225037
0.1781574,0.2249985
0.1781288,0.2275009
0.1781001,0.2300034
0.1780714,0.2324982
0.1780428,0.2350006
0.1780141,0.2375031
0.1779855,0.2399979
0.1779568,0.2425003
0.1779282,0.2450027
0.1778996,0.2475052
0.177871,0.25
0.1778424,0.2525024
0.1778138,0.2550049
0.1777852,0.2574997
0.1777567,0.2600021
0.1777281,0.2625046
0.1776995,0.2649994
0.177671,0.2675018
0.1776424,0.2700043
0.1776139,0.2724991
0.1775854,0.2750015
0.1775569,0.277504
0.1775284,0.2799988
0.1774999,0.2825012
0.1774714,0.2850037
0.1774429,0.2874985
0.1774144,0.2900009
0.177386,0.2925034
0.1773575,0.2949982
0.1773291,0.2975006
0.1773006,0.3000031
0.1772722,0.3024979
0.1772438,0.3050003
0.1772154,0.3075027
0.177187,0.3100052
0.1771586,0.3125
0.1771302,0.3150024
0.1771018,0.3175049
0.1770735,0.3199997
0.1770451,0.3225021
0.1770167,0.3250046
0.1769884,0.3274994
0.1769601,0.3300018
0.1769318,0.3325043
0.1769034,0.3349991
0.1768751,0.3375015
0.1768468,0.340004
0.1768185,0.3424988
0.1767903,0.3450012
0.176762,0.3475037
0.1767337,0.3499985
0.1767054,0.3525009
0.1766772,0.3550034
0.176649,0.3574982
0.1766207,0.3600006
0.1765925,0.3625031
0.1765643,0.3649979
0.1765361,0.3675003
0.1765079,0.3700027
0.1764797,0.3725052
0.1764515,0.375
0.1764233,0.3775024
0.1763952,0.3800049
0.176367,0.3824997
0.1763389,0.3850021
0.1763107,0.3875046
0.1762826,0.3899994
0.1762545,0.3925018
0.1762264,0.3950043
0.1761982,0.3974991
0.1761701,0.4000015
0.1761421,0.402504
0.176114,0.4049988
0.1760859,0.4075012
0.1760578,0.4100037
0.1760298,0.4124985
0.1760017,0.4150009
0.1759737,0.4175034
0.1759457,0.4199982
0.1759176,0.4225006
0.1758896,0.4250031
0.1758616,0.4274979
0.1758336,0.4300003
0.1758056,0.4325027
0.1757776,0.4350052
0.1757497,0.4375
0.1757217,0.4400024
0.1756937,0.4425049
0.1756658,0.4449997
0.1756379,0.4475021
0.1756099,0.4500046
0.175582,0.4524994
0.1755541,0.4550018
0.1755262,0.4575043
0.1754983,0.4599991
0.1754704,0.4625015
0.1754425,0.465004
0.1754146,0.4674988
0.1753867,0.4700012
0.1753589,0.4725037
0.175331,0.4749985
0.1753032,0.4775009
0.1752754,0.4800034
0.1752475,0.4824982
0.1752197,0.4850006
0.1751919,0.4875031
0.1751641,0.4899979
0.1751363,0.4925003
0.1751085,0.4950027
0.1750808,0.4975052
0.175053,0.5
0.1750252,0.5025024
0.1749975,0.5050049
0.1749697,0.5074997
0.174942,0.5100021
0.1749143,0.5125046
0.1748865,0.5149994
0.1748588,0.5175018
0.1748311,0.5200043
0.1748034,0.5224991
0.1747757,0.5250015
0.1747481,0.527504
0.1747204,0.5299988
0.1746927,0.5325012
0.1746651,0.5350037
0.1746374,0.5374985
0.1746098,0.5400009
0.1745822,0.5425034
0.1745546,0.5449982
0.1745269,0.5475006
0.1744993,0.5500031
0.1744717,0.5524979
0.1744441,0.5550003
0.1744166,0.5575027
0.174389,0.5600052
0.1743614,0.5625
0.1743339,0.5650024
0.1743063,0.5675049
0.1742788,0.5699997
0.1742512,0.5725021
0.1742237,0.5750046
0.1741962,0.5774994
0.1741687,0.5800018
0.1741412,0.5825043
0.1741137,0.5849991
0.1740862,0.5875015
0.1740588,0.590004
0.1740313,0.5924988
0.1740038,0.5950012
0.1739764,0.5975037
0.1739489,0.5999985
0.1739215,0.6025009
0.1738941,0.6050034
0.1738666,0.6074982
0.1738392,0.6100006
0.1738118,0.6125031
0.1737844,0.6149979
0.1737571,0.6175003
0.1737297,0.6200027
0.1737023,0.6225052
0.1736749,0.625
0.1736476,0.6275024
0.1736202,0.6300049
0.1735929,0.6324997
0.1735656,0.6350021
0.1735383,0.6375046
0.1735109,0.6399994
0.1734836,0.6425018
0.1734563,0.6450043
0.173429,0.6474991
0.1734017,0.6500015
0.1733745,0.652504
0.1733472,0.6549988
0.1733199,0.6575012
0.1732927,0.6600037
0.1732654,0.6624985
0.1732382,0.6650009
0.173211,0.6675034
0.1731838,0.6699982
0.1731565,0.6725006
0.1731293,0.6750031
0.1731022,0.6774979
0.173075,0.6800003
0.1730478,0.6825027
0.1730206,0.6850052
0.1729934,0.6875
0.1729663,0.6900024
0.1729391,0.6925049
0.172912,0.6949997
0.1728849,0.6975021
0.1728577,0.7000046
0.1728306,0.7024994
0.1728035,0.7050018
0.1727764,0.7075043
0.1727493,0.7099991
0.1727222,0.7125015
0.1726951,0.715004
0.1726681,0.7174988
0.172641,0.7200012
0.1726139,0.7225037
0.1725869,0.7249985
0.1725599,0.7275009
0.1725328,0.7300034
0.1725058,0.7324982
0.1724788,0.7350006
0.1724518,0.7375031
0.1724248,0.7399979
0.1723978,0.7425003
0.1723708,0.7450027
0.1723438,0.7475052
0.1723169,0.75
0.1722899,0.7525024
0.172263,0.7550049
0.172236,0.7574997
0.1722091,0.7600021
0.1721821,0.7625046
0.1721552,0.7649994
0.1721283,0.7675018
0.1721014,0.7700043
0.1720745,0.7724991
0.1720476,0.7750015
0.1720207,0.777504
0.1719939,0.7799988
0.171967,0.7825012
0.1719401,0.7850037
0.1719133,0.7874985
0.1718864,0.7900009
0.1718596,0.7925034
0.1718328,0.7949982
0.1718059,0.7975006
0.1717791,0.8000031
0.1717523,0.8024979
0.1717255,0.8050003
0.1716987,0.8075027
0.171672,0.8100052
0.1716452,0.8125
0.1716184,0.8150024
0.1715917,0.8175049
0.1715649,0.8199997
0.1715382,0.8225021
0.1715114,0.8250046
0.1714847,0.8274994
0.171458,0.8300018
0.1714313,0.8325043
0.1714046,0.8349991
0.1713779,0.8375015
0.1713512,0.840004
0.1713245,0.8424988
0.1712978,0.8450012
0.1712712,0.8475037
0.1712445,0.8499985
0.1712179,0.8525009
0.1711912,0.8550034
0.1711646,0.8574982
0.171138,0.8600006
0.1711113,0.8625031
0.1710847,0.8649979
0.1710581,0.8675003
0.1710315,0.8700027
0.1710049,0.8725052
0.1709784,0.875
0.1709518,0.8775024
0.1709252,0.8800049
0.1708987,0.8824997
0.1708721,0.8850021
0.1708456,0.8875046
0.170819,0.8899994
0.1707925,0.8925018
0.170766,0.8950043
0.1707395,0.8974991
0.1707129,0.9000015
0.1706865,0.902504
0.17066,0.9049988
0.1706335,0.9075012
0.170607,0.9100037
0.1705806,0.9124985
0.1705541,0.9150009
0.1705276,0.9175034
0.1705012,0.9199982
0.1704748,0.9225006
0.1704483,0.9250031
0.1704219,0.9274979
0.1703955,0.9300003
0.1703691,0.9325027
0.1703427,0.9350052
0.1703163,0.9375
0.1702899,0.9400024
0.1702635,0.9425049
0.1702372,0.9449997
0.1702108,0.9475021
0.1701845,0.9500046
0.1701581,0.9524994
0.1701318,0.9550018
0.1701054,0.9575043
0.1700791,0.9599991
0.1700528,0.9625015
0.1700265,0.965004
0.1700002,0.9674988
0.1699739,0.9700012
0.1699476,0.9725037
0.1699213,0.9749985
0.1698951,0.9775009
0.1698688,0.9800034
0.1698426,0.9824982
0.1698163,0.9850006
0.1697901,0.9875031
0.1697638,0.9899979
0.1697376,0.9925003
0.1697114,0.9950027
0.1696852,0.9975052
0.169659,1
0.1696328,1.002502
0.1696066,1.005005
0.1695804,1.0075
0.1695542,1.010002
0.1695281,1.012505
0.1695019,1.014999
0.1694757,1.017502
0.1694496,1.020004
0.1694235,1.022499
0.1693973,1.025002
0.1693712,1.027504
0.1693451,1.029999
0.169319,1.032501
0.1692929,1.035004
0.1692668,1.037498
0.1692407,1.040001
0.1692147,1.042503
0.1691886,1.044998
0.1691625,1.047501
0.1691365,1.050003
0.1691104,1.052498
0.1690844,1.055
0.1690584,1.057503
0.1690323,1.060005
0.1690063,1.0625
0.1689803,1.065002
0.1689543,1.067505
0.1689283,1.07
0.1689023,1.072502
0.1688763,1.075005
0.1688504,1.077499
0.1688244,1.080002
0.1687984,1.082504
0.1687725,1.084999
0.1687465,1.087502
0.1687206,1.090004
0.1686947,1.092499
0.1686688,1.095001
0.1686428,1.097504
0.168617,1.099998
0.1685911,1.102501
0.1685652,1.105003
0.1685393,1.107498
0.1685134,1.110001
0.1684875,1.112503
0.1684617,1.114998
0.1684358,1.1175
0.16841,1.120003
0.1683841,1.122505
0.1683583,1.125
0.1683324,1.127502
0.1683066,1.130005
0.1682808,1.1325
0.168255,1.135002
0.1682292,1.137505
0.1682034,1.139999
0.1681776,1.142502
0.1681519,1.145004
0.1681261,1.147499
0.1681003,1.150002
0.1680746,1.152504
0.1680488,1.154999
0.1680231,1.157501
0.1679974,1.160004
0.1679717,1.162498
0.167946,1.165001
0.1679202,1.167503
0.1678945,1.169998
0.1678689,1.172501
0.1678432,1.175003
0.1678175,1.177498
0.1677918,1.18
0.1677661,1.182503
0.1677405,1.185005
0.1677148,1.1875
0.1676892,1.190002
0.1676635,1.192505
0.1676379,1.195
0.1676123,1.197502
0.1675867,1.200005
0.1675611,1.202499
0.1675355,1.205002
0.1675099,1.207504
0.1674843,1.209999
0.1674587,1.212502
0.1674331,1.215004
0.1674076,1.217499
0.167382,1.220001
0.1673565,1.222504
0.1673309,1.224998
0.1673054,1.227501
0.1672798,1.230003
0.1672543,1.232498
0.1672288,1.235001
0.1672033,1.237503
0.1671778,1.239998
0.1671523,1.2425
0.1671268,1.245003
0.1671013,1.247505
0.1670759,1.25
0.1670504,1.252502
0.1670249,1.255005
0.1669995,1.2575
0.166974,1.260002
0.1669486,1.262505
0.1669232,1.264999
0.1668977,1.267502
0.1668723,1.270004
0.1668469,1.272499
0.1668215,1.275002
0.1667961,1.277504
0.1667707,1.279999
0.1667454,1.282501
0.16672,1.285004
0.1666946,1.287498
0.1666693,1.290001
0.1666439,1.292503
0.1666186,1.294998
0.1665933,1.297501
0.166568,1.300003
0.1665426,1.302498
0.1665173,1.305
0.166492,1.307503
0.1664667,1.310005
0.1664414,1.3125
0.1664161,1.315002
0.1663909,1.317505
0.1663656,1.32
0.1663403,1.322502
0.1663151,1.325005
0.1662898,1.327499
0.1662646,1.330002
0.1662394,1.332504
0.1662141,1.334999
0.1661889,1.337502
0.1661637,1.340004
0.1661385,1.342499
0.1661133,1.345001
0.1660881,1.347504
0.1660629,1.349998
0.1660378,1.352501
0.1660126,1.355003
0.1659874,1.357498
0.1659622,1.360001
0.1659371,1.362503
0.1659119,1.364998
0.1658868,1.3675
0.1658617,1.370003
0.1658365,1.372505
0.1658114,1.375
0.1657863,1.377502
0.1657612,1.380005
0.1657361,1.3825
0.165711,1.385002
0.1656859,1.387505
0.1656608,1.389999
0.1656358,1.392502
0.1656107,1.395004
0.1655857,1.397499
0.1655606,1.400002
0.1655356,1.402504
0.1655105,1.404999
0.1654855,1.407501
0.1654605,1.410004
0.1654355,1.412498
0.1654105,1.415001
0.1653855,1.417503
0.1653605,1.419998
0.1653355,1.422501
0.1653105,1.425003
0.1652855,1.427498
0.1652606,1.43
0.1652356,1.432503
0.1652107,1.435005
0.1651857,1.4375
0.1651608,1.440002
0.1651359,1.442505
0.1651109,1.445
0.165086,1.447502
